text,target
Hay que matar a los leones para que no convenzan a los demás y vivan su vida sin que se la pasen mamando con que son gays.,1
Chingas atu madre pendejo!!!!! Tu que aportas al fútbol mexicano,1
C le olvidó el gol q fallo vs Alemania hijo d las mil putas mejor cállate culero.,1
Hoy mi hermana fue a la firma de autógrafos que dio @USUARIO aquí en xalapa cuando llegue de la escuela estaba como loca buscando mi celular,0
"Se presentaría a declarar si tuviera un miligramo de pendejo... No terminaría de declarar cuando ya estaría en Pacho Viejo, tonta",1
@USUARIO Otra mama luchona?😁,0
"No entiendo para que me decías: ""Cuídate mucho"" si al final fuiste tú quien me dio en toditita la madre.",0
"Para ti solo tengo un ""vete a la verga"" y es eterno.",1
"@USUARIO @USUARIO @USUARIO Hasta para chiflar eres buena, rayos eres perfecta 😻😻😻",0
Ya pinche Rómulo AGA González. Deja de mamar un rato.,1
El jueves tengo clases y esta de la chingada yo quería ver a lng sht dos días seguidos.,0
Chingo mi madre. ¿Si era muy necesario enfermarme justo ahora?😒,0
@USUARIO @USUARIO @USUARIO @USUARIO Que tontas que no se nos ocurrio,0
Jajajajajaja yaaaaaa los necesito en vivo y con nueva música que no esté marica :3,0
que asco de personas.... solo son unas RATAS que hablan a lo pendejo..... chingen a su madre los del pan y los que ya no son del pan PUTOS,1
Lo más genial de.perderme 3 meses y que ya nadie me hable es que genuinamente me vale verga.,0
"Gigante solo uno, putos. Para que sigan mamando con su 2-0. Fuck off gringos.",1
"Rompen la pija con ese Maldonado de mierda y ni hablan de delfina, que con 2 años y 9 meses la encontraron muerta. Mangas de cínicos. Hdp.",1
Así mero zoofilia con ti jefa y carnala un abrazo puto,1
"Y el que dispara por la espalda al despachador, que solo está haciendo su trabajo, que no debe nada, es de ser un hijo de su putísima madre.",1
Temen q nos liberemos los del Norte no!!??? Aunque sea de Coapa no Putos!!!,0
Un gobierno que mantiene a los pobres aún más pobres. No tienen madre.,0
Que mentada de madre tener que levantarse a las 5:00/5:30,0
No pues la mía estaba bien pinche nalgona pero nada más se pasó de verga😂😂😂😂😂,1
#NocheDeConfesiones La neta lo nuestro ya valio machin verga,0
"que buen vergazo te pusieron, marica. JAJAJAJAJAJJAA",1
"Verga! Se me hace tetísimo esas q dicen la V word!...No pueden pronunciar la palabra pero que tal se la comen toda, mojigatas hipocritas? 😈",1
Con q salieron ahora las zorras perras culias hijos de la remil putas?,1
@USUARIO @USUARIO Cabron!!!! Quiero a ese activo!!,0
"Una vaina loca, que me lleva a la gloria!!!... 😂🤣",0
"Me he arrepentido de varios ""Te amo"", pero jamás de un ""Chingas a tu madre"".",0
"(sarcasmo) han d estar ahorita bien divertidos disfrutando de su ""agua loca"", superaron la receta, oja…",0
Su madre... Necesitan muchas cosas las chicas,0
"Ni machismo, ni feminismo, mejor regrésenos a RBD y váyanse a la verga.",0
Ya me quería llevar una maletota pa' tres putos días que me voy.,0
"La noche es de los poetas , las putas y los que mueren de amor",0
has de estar mamando del pueblo chavista de mierda,1
pinches hondureños ya van a empezar con sus putos clavados #PedaRumboARusia,1
Por qué no pones fotos tuyas? — Porque soy feo y muchos me dirían cosas feas <URL>,0
@USUARIO Gracias gaby fui a parisina pero están muy feas no son decorativas. Aún sigo en busqueda,0
"Mujeres que saben chiflar, ¿dónde se esconden la verga?.",1
"@USUARIO @USUARIO @USUARIO amooooo esa canción la quiero como tono de cel, me pone a tono una tonta romantica 😍",0
acomódate los putos lentes pinche marrano pareces anciano y no interrumpas los comentarios de los que si saben pendejo,1
"Paris adorada dijo: ""intermediarios ni madres, yo voy y entrego en persona"" Mientras nuestros pinches políticos tra…",0
"NO MIDES LO FELIZ QUE ME HICISTE, ME PUSE A GRITAR COMO LOCA😭😭😭😭😭😍😍😍😍😍😍😍😍😍 TE AMO INFINITAMENTE",0
Me caga vivir hasta la quinta verga y que no haya servicio a domicilio hasta mi hogar,0
Cuando te dejan por una luchona (😂😂) te das cuenta de que las expectativas de esa persona no eran ni por cerca de ser altas.,0
Mi mejor amiga me dijo gorda ¿Qué procede?,0
"Como yo sé que les encantan éstos videos, les comparto otro mío recibiendo una rica #mamada en el #metro RT",0
"Pero a ti te vale, sigues siendo un ""sólo yo"". Así no se verga, putas, mierda puede.",0
"Divertida, deportista, mediofit-mediocomidachatarra,  inteligente, loca, voy para médico, ¿Qué me falta? AH! QUE TE TRATE DE LA CHINGADA!",0
"Hace tiempo me caía bien Sergio Zurita, pero ya dio el viejazo está diciendo puras pendejadas",1
¿Les ha pasado que ven una foto de alguien que en el pasado les gustaba y ahora se preguntan por qué si estaba de la verga?,0
De haber sabido que iba a escuchar reggaetón a las putas 11 de la noche mejor me iba a San Juan alv,0
"Que lindo la puta madree, para todos los putos antimessi",1
"Si vieron a una niña correr en tacones por todo el centro buscando cambio y después como loca con un acta de nacimiento en la mano.Sí,era yo",0
Estudiantes de Guanajuato hacen agua loca y joven se desmaya,0
¿Como lograr el rubio perfecto en tres sencillos paso? 1. No 2. Estar 3. Prieta,1
otra vez con tus mamsdas Linea 1 #L1 san lazaro de la verga no mandan trenes,0
"uh, olvidalo, parezco una tonta, tratando de escribir asi. /llora",0
Me Caga las chavas tontas diciendo que mueren por el #iPhoneX y ni siquiera han acabado la prepa.,1
Que se te salga la gorda 😏,0
"Deja de mamar, pinche vieja meca !!! (Este Twit hubiera estado perron hace 5 horas :/ ni pedo)",1
"Pero ojalá no califiquen, los seguimos odiando mucho por habernos echado en 2014 de manera tan desleal. PUTOS #NUNCAFUEPENAL",0
"Dybala, Di María, Icardi, todos los putos compañeros de Messi solo juegan para ellos. No soportan que haya alguien mejor. Son bien mierditas",1
Re duro en la parada de la plaza de la madre,0
@USUARIO Que ya chinguen a su madre todos alv,1
Jajajaja eso. En el mismo puto sistema de hace cien putos años.,0
Llegando a tu funeral HDP:,1
"Esta clase de películas tontas, hacen ver a la universidad como algo que en realidad no es!! pobre del que se las crea",0
"Si no mames, qué putos nervios, pinche López... Luego luego vamos a valer verga contigo a cargo del…",1
"Disculpa, me altere, deschinga tú madre y regrésate de la verga",0
Pues tampoco creo que pegue muy duro el marica ese 😂😂😂,1
Acabo de enterrarme la uña en mi pierna de la forma más tonta...tapándome 🙄😢 #mearde #simeabri 😩,0
"Par de putos. ""Tienes razón"" ""ya no les contestes "" Jajajaja",0
Luego y luego a mamar!! No tienes otra cosa que hacer,1
Deja de contar tus mamadas y mejor dime si me aguantas un tiro. Pinche joto.,1
"O sea,  sí estoy ecuchando ""Ya Te Vele"" de Los Tigres del Norte pero eso no quiere decir que este ardida.",0
"Si fueran 'artistas del maquillaje' andarían maquillando famosos, no pinches gordas de bajo presupuesto PUTAS RIDICULAS INVENTADAS. 😂😂",1
Tu no por qué eres MACHORRA!!,1
@USUARIO Estoy más ardida que tú.,0
"la liga podrá estar más loca que nunca, pero una cosa no cambia, los Browns son el peor equipo de la liga 🤣",0
Güeeey porque le das rt?! QUE NO VES QUE ESTÁ MAL ESCRITO PUTA MADRE!!,0
Las putas de @USUARIO @USUARIO  Sonríen por lo de #MZavala,1
"Pinche maricón, arrastrado y ridículo. Pinches putos por eso nadie los acepta. Pendejos relegados de mierda.",1
Se emputa cuando alguien le dice algo y para acabarla de chingsr azota todas las putas puertas de la alacena!!! Y le vale verga todo,0
ya me tienen hasta la putisima madre con lo del congreso de medicina espacial alv putos pendejos como si nunca hubieran ido a puebla,1
"#TodoIbaBienPero me llamaron los del banco, uno guardando para un mejor futuro y otros le dan en la madre al futuro de los demás",0
@USUARIO No me quiero ni imaginar la cantidad de personas que han fallecido por falta de insumos médicos por la culpa de un gran hdp. 😞,0
"Pues el diseño chido pero eso de ""dos mentes brillantes"", sí que te la mamaste compa…",0
Un ratito de exhibicionismo y Clau no deja de ser una putita en todos lados RT RT RT que harían si se la encuentran,1
AH NO MA YO PENSABA QUE APENAS SE ESTRENÓ LAS TONTAS NO VAN AL CIELO Y YA VA POR LA MITAD QUE CORAJE JAJAJJAJAJAJAJAJAJAJAJAJA,0
"Nose si me enamoro de pura loca, o si las vuelvo locas!!",0
Las tontas siempre creerán que son las únicas sobre la tierra.,0
Deberían investigar putos cajeros siempre pasa lo mismo,0
Asi es de la unica forma de tomar a una mujer y volverla loca #sexoral❤,0
Tomese sus pinches tees Dalay o lo va a cargar la chingada por bilioso kulero,1
"La fea criticando a ""feas"". 😂😂🤦🏻‍♀️",0
Ya ni siquiera se como putas sacar esta frustración.,0
"Es cosa que te vale verga, ya mejor te voy a partir la madre amigo.",1
Pendejos pero q tal si huviera perdido el puto dl puebla pinchi equipo mediocre,1
"JAJAJA No mames te la mamaste! no gastes en cota ya esta viejo, mejor ve por Gudiño del Apoel! @RaulGudino1",0
Lo mejor sería despertar así con alguien 😏😙😍😍👬 #Gay #guys #lovewins #gaymuscle #gayman #Sex #sexy #kiss #kisses,0
Ojalá México se ponga vergas y saquen a los putos Hondureños.,1
Putos corazones a ella si no? Ojalá te cargue la verga puto,1
"Que bueno que ya estas dormido, hijo de tu puta madre.",1
Madre mia @USUARIO  khe ace aki kompañero x2 #elrubiusfanart Segundo Dibujo :'v,0
Que se vaya a chingar a su madre osorio,1
Aparte de maricon ... México tiene un presidente quejumbroso ... Que todo lo que vemos es corrupción ... #EstoNoEsDeDios,1
"Que buen cachetadon al reportero ese maricon , así le deben hacer a todos por metiches! Jajajajaja",1
tu eres joto eras ailbitro y penal para monterrey jajaja,1
"Lo bueno de valer verga en algún momento es esa sensación que viene cuando por fin te recuperas. Y es bonito, y está bién.",0
"No eres de el cruz azul, eres un americanista, solo un maricon dice el Ame.",1
"Dksilos y rancho las prietas te invitan este 20 de septiembre, a la cosecha de ensilaje de 🌽🐮🚜 <URL>",0
Me faltan 2 kilos de Chichi para ser Gorda y media buena.,0
Que triste que andes pendiente de papá zorro maricon sigan esperando ganar un titulo xorros maricones 😄😄✊✊,1
"es más triste ser flaco y no tener cuadros, o ser gorda y no tener chichis, pinche envidioso #SucioAmarillo",0
#BodaGay Matrimonios con Extranjeras y/o Extranjeros? envía un correo a TuBoda y solicita información,0
"No es lo mismo 2013 que 2017, no es lo mismo la ""esperanza del #CambioVerdadero""que estar hasta la madre del cambio...incluyendo sus voceros",0
Aqui despertando con ganas de un rico culo que me rose la verga asta que me saque toda la leche con su boca  @USUARIO <URL>,0
"Me cagan las putas mentiras, más cuando me entero de cosas por mi parte",0
Puta sos putas hija de puta hija de un millón de putas,1
¡Exacto! ¿Hasta cuándo dejarán de hacerse de la vista gorda las autoridades? ¿O acaso son socios de esas perversiones?,0
Que haría sin mi madre que consiente mis antojos 🤗😋,0
Oooo y no es empleado de trump y además lameculos del gringo? <URL>,1
Q rico culo tienes me gustaría mamartelo y meter mi verga,1
Odio las pibas que son tan putas y después cuando la tratan como tal se quejan,0
Estoy viendo otra vez toda la séptima temporada de GOT en la oficina por que quiero y puedo.,0
hay arañas tan feas que no te atreves a matar <URL>,0
Pienso en todo y eso es algo bueno pero también malo.. deduzco las cosas demasiado rápido y cualquiera pensaría que estoy loca 🤷🏻‍♀️,0
"No mamesss, que chingue a su madre el América 😩 #MexicanDesmotherPalMundial #MexicansHeadingForDesmadre",1
Y se la tragaron completa los hdp y les valió madre 😂😂😂,1
"Y GANÓ A LO ATLAS O SEA A LO PENDEJO CON UN TÉCNICO MIEDOSO MARICA Y MEDIOCRE PINCHE ""TÉCNICO"" DE 3 PESOS",1
Me tienes loca desesperada pues sus problemas son complicados como le explicó yo me enamoró entre más huye yo más lo adoro...🎶,0
"A él no le gustas, tonta.",1
"Rayados se las va a dejar caer espantoso de nuevo , cosa…",0
"Brindo por esa ganas tontas de verte reír, así como hoy mis ojos se iluminaron con tu sonrisa",0
boda con mota y harta dama blanca @USUARIO impresionante capítulo mentadas de madre interesante y fuerte @USUARIO #CorreVideo,0
Muchas gracias a todos nuestros nuevos seguidores. Que tengan una excelente noche :),0
@USUARIO Jajaja basta de serenatas feas!! Es Yere llegando de la pesa ya sabes,0
Nunca me va a dejar de mamar Catarino y los Rurales 🎺,0
"Ya estuviste en los pinos y no cambió en mucho este país, bueno si, más de 1000 mil ases…",0
"Hasta parecen modelos los hdp! por qué tienen que ser de Turquía? no tengo nada contra eso, pero son más misóginos y machistas que aquí :/",1
Una chica excelente. Bastante loca de a ratos. A veces tan triste. A veces tan muerta de risa. A veces mala.,0
"Los like, de los putos esos de tus amiguitos. #CosasQueMeMolestan",1
William Lawson's es escocés y el joto de la foto creo que es cubano.,1
Y los putos wilos con o sin toda la comisión de arbitraje no se les quita lo puto maricón,1
"Wey, pero no es viernes, te come todo el día y si tenias planeado algo, pues vale verga.",0
¿Real vienes con crop top a la escuela? Si no te corren por joto te corren por atreverte a usar uno con este frío.,0
Madre Ayotzinapa tu corazón sufre un dolor irreparable pues ha sido desgarrado 43 veces Santiago Savi #Pasedelista1al43 @USUARIO,0
Has de ser de los putos drogadictos que trabajan en esa aerolínea bastarda.,1
"La de termo ya nos dejó problemas de tarea pero ni ha puesto ninguno ella, como verga quiere que los haga.🤦🏻‍♀️",0
Ando triste porque hasta mi amigui Gaby me mando a la gaver lenta y dolorosamente 😟,0
"Ay ya seee, estoy re loca todos me lo dicen todo el tiempo 😩",0
"Ya acabé de lavar, ya terminé mi tarea del jueves. Son 9:15 pm. ¿Qué verga me está pasando?",0
ME AYUDAN A DIFUNDIR: Carta escrita por madre de menor abusada por un profesor en el @USUARIO,0
Estoy leyendo un libro de la colonización española y que coraje lo que nos hacían los hdp 🇲🇽&gt;🇪🇸,1
Ah pues chinga tú madre luego no te quejes.,1
"Chinga tu madre puto hambreado igual que todos los putos políticos, y tú más además de gato lamehuevos",1
Putos gringos a chingar a su madre!!! #suertepalaproxima,1
Disfrutando de la rica verga de @USUARIO alguien para hoy o mañana,0
A mi hermano no le dice nada cuando reprueba todaas las putas materias y a mi me la caga por nada,0
"@USUARIO Haaaaaaa especifica, yo pensé, ya me ganaron, alguien ya la hizo mamá luchona",0
1 d la mañana y mi primo de tres años hace berrinche porque quiere seguir viendo tv Eso le enseña la luchona de mi tía a enajenarse en la tv,0
@USUARIO @USUARIO Neta he sido una madre Teresa con la paciencia pero ya hasta sacarme la pelusa del ombligo me trae más dicha,0
"Se la mamo el maricon, acaso no sabe que consumir drogas atrofia el cerebro.",1
"@USUARIO De vdd mujeres, no sean tontas y dejadas ... pasan una y pasarán todas !!",0
"Los dulces típicos más representativos de #Puebla son el camote, las tortitas de Santa Clara y el muégano, ¿cuál es tu favorito?",0
"Se me pone gorda del coraje 😡😡 digo... Khe verga :v perdón, la costumbre.",0
Sabes que eres la verga cuando dos diferentes lugares en la misma zona ( La Madero ) te buscan para que les hagas la imagen de su bar.,0
Tuve un novio x 7 años y me llevaba a sus malditos Racings de Vochos TODOS los PUTOS fines de semana.,0
"Como diría el Ezequiel a mí me vale verga, porque todos me pelan la verga, alv :v",0
@USUARIO fuerte accidente en eje 3 cafetales y mariquita Sánchez ctm Culhuacán,0
"@USUARIO Jajajajajaja es que suena cagado, como si pudiera llegar sin ellos (A alguien le hace falta sexo, si a mí, pero aparte)",0
"Parece que en vez de amiga tengo una novia loca, celosa y dramática.🙄",0
!a ver golfa! !te diré una cosa! !ni su misma familia de luis! !conoce tan bien a luis! !como lo conoce su novia!,1
Barry dice que le pone las putas a santi JAJAJAJAJAJAJAJAJAAJAJ,0
Cuando tienes celos y no quieres demostrarlo porque si no tu novio va a pensar que estas muy enamorado de el y que estas loca,0
"Alguien que me explique porque los hombres si se pueden llamar así se atreven a chiflar, mandar besos, silbar a una mujer de la nada 😡",0
"Porque putas te extraño tanto, porque :( que mierda",0
Menos tu por pinche gorda,1
"Sabes que una persona ya te vale madre, cuando te enteras de cosas que deberían hacerte enojar y en lugar de eso, te da risa.",0
@USUARIO Pero te van a quedar marcas feas,0
Se nota que anda bien ardida qpd,0
:) la vejez..!!1 es un limite.. o el dinero!!1 por que sin dinero no hay putas!! jajaj,0
Recap | ES —   Llevan 15 años como pareja homosexual y se oponen al matrimonio gay: «¿Hasta dónde se ...,0
"Personas fáciles, conocen a un wey y celebran su aniversario (obvio un año después)  ""PUTOS"" coger el mismo día aplica como algo formal? 😂😂😂",0
Cuando los putos patos le disparan a las escopetas.,0
"A me me vale verga que me odien todos, no necesito la aceptacion de nadie mas que la propia",0
@USUARIO Emilio Gamboa? EPN? Manlio?? Olvídenlo son tantos los hdp q imposible saber cuál fué?  😜😜😜,1
¿No hay excusa para llegar tarde todos los días? Su clase empieza a las putas siete a eme. #tsea,0
Vi Thor desde ayer así que me.la pelan con sus spoilers haha,0
@USUARIO @USUARIO @USUARIO Barata tu puta madre BelaunzaPriAn marihuano de 5a,1
"Mi tío y yo camino al trabajo y platicando del mismo somos lo más cagado del mundo , nos deberían de oír.",0
#EsFeoCuandoTeEnteras que le vales 3 hectáreas de hermosa y selecta verga ☺☺,0
SE PUTO FOR LIFE SU FRUTA MADRE NO PUEDO MAS BYE EJEJDJKFKFLDKEKKEKD,0
"Aquí están tus buenas noches princesa, por si el pendejo que te gusta se le olvidó, o le vales madre, o por si estás bien culera.😉🌹",1
Que gorda verga Papi me encanta y a mamar se ha dicho,1
@USUARIO Quién? Quiero conocerla para decirle que es una tonta. Nadie puede quitarte el desayuno.,0
@USUARIO estuvo cagado porque estábamos en casasano y de la nada ya estábamos en villa (wtf) y había mil caminos cerrados,0
Esas platicas interesantes y tontas que parecía que no tenían fin.,0
"A parte me cae re gorda la Lucero, tal vez por eso no le perdono la fodonguéz de sus ""destas"" 😁",0
"Unos mas pendejos que otros, otras mas putas que otras ... ven la diferencia ??",0
@USUARIO Qqq cínica hdp vos tampoco hablaste no diste la cara con nisman y la trajedía d once... Sinverguenza,1
"Si esto no les indigna; en serio, qué tristes y feas son sus vidas",0
Pinche tráfico ya me tienes hasta la chingada verga,0
Irreal quiero ser modelo gorda #bodypositive call me baby's 🤙🏻,0
"Película marica Memorias de lo que no fue. (@USUARIO Cine Tonalá - @USUARIO in Mexico, DF)",0
Wey ya dejen de ser tan pinches mamones y aprovechen las putas cosas que tienen.,1
"En pleno 2017, comprando una tarjeta de internet, putos pueblitos precarios 🤦🏻‍♂️",0
"No mamar, tanta mercancía a la cercanía y no la había notado.",0
"Buenos días, tuiteros, el tráfico víal esta de la chingada, mi reporte hasta el momento.",0
"Los futbolistas mexicanos se maman por ser ""los mejores"" de CONCACAF. Pero andan de putas divas cuando Alemania o Chile les dan un repasón",1
"@USUARIO @USUARIO Esta encuesta es tan chafa, está hecha para obtener resultados acordes a la opinión de quién la elabora. Nótese q le gusta chiflar n la loma",0
"Los putos que criticaban a messi, se cansaron de gritar sus goles hoy?😂😂 payasos",1
@USUARIO Disculpeme pero las buenas noches a tu lado son feas tu eres la hermosa con esos obos que parecen estrellas y esa carita que parece laluna,0
"Putas viejas feas, Kass no estás ahí 1; por q estás mucho mejor, 2; tu tomaste la foto, o sea no mames 😍😍",1
"Gracias Facebook, pero no son personas que “quizá conozca”, son personas que conozco pero que me valen madre y no las quiero agregar.",0
O aún no empieza esa idiotez?,0
Y como buenos putos que son cierran todos sus cuentas 😂😂😂 @USUARIO y @USUARIO y hasta @USUARIO,1
@USUARIO @USUARIO @USUARIO Entonces también estaría bien decir que las feas y tontas no tengan hijos 💁🏻,1
¡¡ Estás viendo que la gorda es aventada ... y le pones tobogán !! #México,0
"Pendejada tras pendejada, estás cabrona fernanda. 🤷🏻‍♀️🔨",1
Pinche delicado putito cachondo hijo de tu puta madre,1
Cuando sabes toda la verdad pero le das 5 min más para pasarse de verga,0
"LOS EXTRAÑO TODOS LOS PUTOS DIAS, A TODAS LAS MALDITAS HORAS! 😭😭 #MissYouOneDirection",0
"Si #TeMandoMensajePara que me contestes, no para que me dejes en visto HDP!!!!",1
el 2018 vamos a festejar a lo grande.. por que peña nieto ya se va a chiflar a su mauser chiquistriquis,0
Esa mujer de intelectual no tiene ni madres ! Sólo copia lo que escribe !!!,0
"Yo no entiendo por ejemplo esos hijos que son de river y los padres de Boca o al revés,que tan hdp podes ser ? MÁXIMO TRAIDOR",1
"Feminicidios xq somos putas, borrachas, etc. Pero pretender que nosotras no cometemos de…",0
"Argentina dedica pase al Mundial a los 'putos periodistas'/ pase al mundial lleno de elegancia, que bárbaros…",0
"Estoy limpiando y he encontrado cosas del 2010, así de loca.",0
"@USUARIO Jajaja va pues, pero que cagado😂 Andar con 🍆 de fuera",0
"Pinches gatos, les hablas para reportar borrachos violentos y no van. Ah, no los graves porque les crecen los huevos y piden apoyo. Putos.",1
A VER PINCHES GACHUPINES BATURROS DE MIERDA CON BOINA DE PENDEJOS TRAGUENSE ESTÁ SI PUEDEN PINCHES PUTOS ENGAÑAPENDEJOS,1
Que rica se ve esa majestuosa verga morena gorda grande ufff esquisita,0
Que rico se comparten esa verga RT si quieres algo así,0
Para quienes dicen que estoy loca por decir q sí se puede hacer yoga mientras escuchas metal 😬 Es porque no han escuchado @USUARIO 😁,0
"Tengo que relimar, pero necesitaba un puto momento de calma",0
"Las únicas series de super héroes que se ven cinematográficas son las que hace Netflix, las otras que saca CW, etc... se ven feas.",0
"#OpiniónLSR | Las ""madres luchonas"" son criticadas en redes sociales, ¿y los papás luchones? #Lee a @USUARIO <URL>",0
Metiéndole bien rico la verga a una panochita con tanga 😜,0
"Es bien cagado como los únicos tuits de Gloso, son de metiche en otros tuits",0
"Qué feo juega México, qué poca madre. 😭💔",0
Jajajaja no creo porque @USUARIO es joto aparte de un vergazo hasta la polilla le van a sacar. @USUARIO grande maestro 👏,1
"Siempre que me gusta alguien: vive lejos, no me quiere, no supera a su ex, tiene novia, es maricon, es un mamon.",0
JAJAJA AHORA RESULTA QUE UNA GATA DICE TENER LASTIMA DE MI 😂,1
"A huevo, me cagan los putos chilenos mierderos bosteros. Celebro enérgicamente.",1
"Mi hermano se pasa de verga, si de por sí nadie me hacía caso, ahora con sus mamadas menos.😂😡",0
Una de las cosas feas es que no puedo traer mis uñitas arregladitas por las prácticas,0
"El olor a papas fritas, simplemente me vuelve loca! 😍",0
"Jajajaja ya le vale verga, no puede venir en esa camioneta a mi casa 😂",0
Cómo me cagan las chavas que están feas y son mala onda. Eso no está bien :(,0
"Dicen que #Destiny2 luce (sin haberlo jugado) igual que el 1. No sé si esperaban dinosaurios, la Master Sword, a Cloud o qué verga.",0
"Si, no le compre funda loca para que no llame mucho la atención. Estoy consciente de los robos. 😔",0
"@USUARIO Por eso juegan así,  el que debe exigir esta satisfecho que poca madre.",0
"@USUARIO Yo por eso madre soltera y luchona, amo a mis bendiciones 😂😂😂",0
Me acabo de pesar y estoy re feliz desde que comencé a entrenar hace 3 meses ya he bajado 5 kilos 😭😭 i'm crying marica!!!,0
Me está llegando la inspiración puberta-hater-lover-basic-hipster-ardida-fría 2012 style.,0
Este fin comí como gorda.  Como todos los fines de semana de mi vida. 🤦🏽‍♀️,0
"A ver, bola de hijos de su pinche madre, ya los agarraron a todos con las manos a la masa.",1
"Al rato tengo que exponer de problemática, y no sé ni qué onda pero yo siempre expongo poca madre así que equis.",0
ENCONTRADA! 🇦🇷Gracias  a todos y cada uno de los vecinos de palermo que ayudaron a que mi madre encontrase a su gata de 7 años!Gracias de ❤️,0
"La clave para conquistar a una mujer es hacerla reír, porque cuando ríe el cerebro deja de recibir oxígeno y es más fácil hacerla pendeja. 😌",1
"Yo también we, pero me aburro de estar solo, quiero cagar palo xd No we, ya me fui a la verga a cenar",0
"todos putos por no desaforar a Tarek, el miedo no anda en burro....todos son un asco!!!!",1
"Al que conozca al Superman de baruva, díganle que se mamó con su disfráz, se ve bien papi. 👌🏼👍🏼",0
Como mamá verga y se da de centones la muy puta y lo mejor sin condón se la chingo,1
"Deja de hacer muy buenos tuits y RTs, quiero darle fav a todo y parezco loca 🙃",0
@USUARIO Digaselo a su puta madre comeburra ladrin hdp,1
"Pero qué clase de putita resultó ser esta vecina, mírala superar sus límites en su primera escena",0
"Maricas vendidos de my patria y amigos ., coaxpa no c olvida cabeza de juarez tlampan tampoco mileniagays o putos",1
"Me lo han dicho y siiiii, estoy loca !!  Quizá me guste estarlo !!!!",0
Fernando me cagas ya hasta con mi amiga? Te pasas de verga. Neta bye ni me escribas,1
"Hay #Putos 🐩👈🍑🌈 que se suben al #TransportePublico cuando va lleno a agarrar #Pene #MiembroVaronil y a ponerse ""#Frente"" los #Hombres. 💪👀👇👇👇",0
"@USUARIO @USUARIO Yo diría la falta de una pizca de decencia, de sensibilidad ante los más desprotegidos en este país. No tienes madre @USUARIO",0
Muerdeme la piel... Ven y pierdeme el respeto...  #putita #travesti #maricona #pasiva #cachonda #xtube #xvideoscom,0
"Jajajaja!!! Te pasas de verga cabron, nomas mamando! ; D",0
Puto tráfico. Puta lluvia. Puta gente. Puto transporte público. Putos todos.,1
#FueraOsorio corran ese wey. desde un principio con sus putas rotaciones no han funcionado. saquenlo mejor el tuca y un europeo. alv #Osorio,1
Lo mio es tuyo y lo tuyo... me vale verga yo tengo mis cosas,0
"Solo las gordas y feas critican a #Lucero ah bueno, y también los jotitos!",1
"tan pronto mi trabajo deje de succionarme el alma me pongo a escuchar tu álbum. Enhorabuena, marica!",0
WEY CÓMO QUE HABRÁ UN POPEYES EN GDL???!!!!! NO JUEGUEN CON MIS ANTOJOS DE GORDA😭😭😭😭😭💓💓💓,0
#EsFeoCuandoTeEnteras  Que Ya Eres Una De Las 5 Que Me Valen Verga,0
"#EstamosUnidosMexicanos ya me hicieron llorar, putos!!!",0
"@USUARIO  Éste HDP arrastrado ""Muchacho"" pide a comunidad internacional cerco financiero para Venezuela",1
Talvez pienses que estoy loca y deserebrada pero no savia que eres M Villalpando 😊😊,0
@USUARIO Madre mía! Por qué solo antojas? Yo quiero macho y tú dando esos espectáculos,0
"Firmado por toda la pandilla de @USUARIO a toda madre estos carnales, saludos cuernavaca presente. Yeah !!",0
"#MeToo #yotambien no es justo que por defenderme al acoso fui señalada como loca, me defendí y expuse al que lo hizo,eso es ser ""loca""",0
Arte? Malúma? Qué pedo ? Que sigue  Margara consigue su millón de firmas? No mamar,0
When eres un mariquita y chillas por lo que te escribe el hermano de tu amigo :(,0
Me pela la verga tanto que vine en pants a trabajar.,0
¿Es mi imaginación o las niñas de Cerro están cada vez más feas?,1
No mamar!!! No mi doña lucha!!! Ahora odio mas a Julia y también a la pinche muerde almohadas de Rogelia #MasterChefMx,1
Lluviosos días ..!! Amo que llueva aunque se inunde :.!! Y todo valga verga,0
"Mmmm primero que estaba gorda y ahora que estoy muy flaca, ya dejenme en paz y regalenme ropa nueva que la mia me queda grande ya, gracias",0
Todas las putas noches es lo mismo esto de no poder dormir😬💤,0
weyyy que asco con eso ¿acaso fui la única que noto eso en su pic o qpdo? quedé re loca así:,0
Jóvenes preparan “agua loca” en un tinaco y resultan intoxicados,0
"a si? llevo 14 putos reyes ojama y solo 2 azules y creo que los 2 los da por nivel :,v",0
¡ME VOY A VOLVER LOCA SI NO ME MUDO A VIVIR SOLA YA!,0
"Pinche mamá luchona, es muy castrosa #MasterChefMx",1
Puebla ayúdame a compaRTir a estas putas ratas dedicadas al robo d transporte público Xq este idiota @USUARIO no da 1 seg…,0
Mi tatuaje tiene muchos más significados de los que podrían imaginar. Y me vale verga si lo entienden o no. 😌🐺✨,0
@USUARIO @USUARIO @USUARIO Todos mentando madres y no saben que significa cada puto artículo. ¿Ya ven porqué siempre les ven la cara de pendejos? 😏,0
esta súper cagado que te empiece a gustar alguien y se vaya a vivir al otro lado del mundo... al día siguiente.,0
Y tus putos Tigres joto? Ganaron?  Pero para chingar a su madre cabron!,1
!es verdad! !luis le manda un saludo a una chica luchona y luis la admira! !y le doy toda la razón! !también me sorprendio!,0
Madre adopta 1 niño que nadie quería – 28 años después la miedosa verdad la golpea,0
La verdad es que sí está culero decir 'verga' cuando podríamos estar diciendo 'cabezadehaba'.,0
